pin,slack
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[4]:SLn,7871
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[12]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[12]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[12]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[0]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[0]:D,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[0]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[0]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[19]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[19]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[19]:EN,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[19]:Q,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG[10]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG[10]:D,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG[10]:EN,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG[10]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ_RNO[0]:A,8336
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ_RNO[0]:Y,8336
ident_coreinst/IICE_INST/b5_nUTGT/b16_voSc3_gmasbb_fgm_0:A,3262
ident_coreinst/IICE_INST/b5_nUTGT/b16_voSc3_gmasbb_fgm_0:B,8299
ident_coreinst/IICE_INST/b5_nUTGT/b16_voSc3_gmasbb_fgm_0:C,737
ident_coreinst/IICE_INST/b5_nUTGT/b16_voSc3_gmasbb_fgm_0:D,2387
ident_coreinst/IICE_INST/b5_nUTGT/b16_voSc3_gmasbb_fgm_0:Y,737
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[2]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[2]:D,709
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[2]:EN,8212
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[2]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[2]:SLn,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/dst_req_d_r:A,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/dst_req_d_r:B,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/dst_req_d_r:Y,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[15]:A,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[15]:B,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[15]:C,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[15]:Y,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[1]:CLK,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[1]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[1]:EN,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[1]:Q,
ident_coreinst/IICE_INST/b3_SoW/genblk4.b11_oGA_BXsO_OS/genblk2.b8_nczQ_DYg[7]:CLK,
ident_coreinst/IICE_INST/b3_SoW/genblk4.b11_oGA_BXsO_OS/genblk2.b8_nczQ_DYg[7]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk4.b11_oGA_BXsO_OS/genblk2.b8_nczQ_DYg[7]:EN,
ident_coreinst/IICE_INST/b3_SoW/genblk4.b11_oGA_BXsO_OS/genblk2.b8_nczQ_DYg[7]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[3]:CLK,1580
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[3]:D,3128
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[3]:Q,1580
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[18]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[18]:D,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[18]:EN,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[18]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[2]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[2]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[2]:EN,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[2]:Q,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[10]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[10]:D,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[10]:EN,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[10]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[22]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[22]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[22]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[1]:A,914
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[1]:B,1571
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[1]:C,7407
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[1]:D,1327
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_RNO[1]:Y,914
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[6]:CLK,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[6]:D,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[6]:EN,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[6]:Q,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[6]:SLn,
outBit3_obuf/U_IOPAD:D,
outBit3_obuf/U_IOPAD:E,
outBit3_obuf/U_IOPAD:PAD,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI3PSR7[0]:A,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI3PSR7[0]:B,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI3PSR7[0]:Y,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[1]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[1]:D,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[1]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[1]:Q,
ident_coreinst/IICE_INST/b3_SoW/m40:A,
ident_coreinst/IICE_INST/b3_SoW/m40:B,
ident_coreinst/IICE_INST/b3_SoW/m40:C,
ident_coreinst/IICE_INST/b3_SoW/m40:D,
ident_coreinst/IICE_INST/b3_SoW/m40:Y,
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb[3]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb[3]:D,9087
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb[3]:EN,1274
ident_coreinst/output_leds_INST/b3_SoW/b12_PSyi_KyDbLbb[3]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/b3_nUT[2]:CLK,3347
ident_coreinst/IICE_INST/b5_nUTGT/b3_nUT[2]:D,
ident_coreinst/IICE_INST/b5_nUTGT/b3_nUT[2]:Q,3347
ident_coreinst/IICE_INST/b5_nUTGT/b3_nUT[2]:SLn,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[3]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[3]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[3]:EN,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[3]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/runstart_d:CLK,700
ident_coreinst/IICE_INST/b5_nUTGT/runstart_d:D,9087
ident_coreinst/IICE_INST/b5_nUTGT/runstart_d:Q,700
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[9]:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[9]:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[9]:C,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[9]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[9]:Y,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_4:A,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_4:B,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_4:C,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_4:D,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_a0_4:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[1]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[1]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[1]:EN,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[1]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[12]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[12]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[12]:Q,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_0:A,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_0:B,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_0:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_a2_0_2[2]:A,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_a2_0_2[2]:B,1600
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_a2_0_2[2]:C,1474
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_a2_0_2[2]:Y,1474
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_25:B,2826
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_25:C,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_25:IPB,2826
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_25:IPC,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_25:IPD,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[20]:CLK,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[20]:D,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[20]:EN,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[20]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[7]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[7]:D,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[7]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[7]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/b6_nUT_fF_0_o2_i_o2:A,5342
ident_coreinst/IICE_INST/b5_nUTGT/b6_nUT_fF_0_o2_i_o2:B,5299
ident_coreinst/IICE_INST/b5_nUTGT/b6_nUT_fF_0_o2_i_o2:C,5227
ident_coreinst/IICE_INST/b5_nUTGT/b6_nUT_fF_0_o2_i_o2:Y,5227
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[13]:CLK,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[13]:D,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[13]:EN,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[13]:Q,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[13]:SLn,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[6]:CLK,1372
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[6]:D,1613
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[6]:EN,1496
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[6]:Q,1372
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO:A,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO:Y,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b6_BATJwN_4:A,5953
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b6_BATJwN_4:B,5902
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b6_BATJwN_4:Y,5902
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[6]:A,3347
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[6]:B,7090
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[6]:C,1449
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[6]:D,1430
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[6]:Y,1430
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[0],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[1],7319
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[2],7285
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[3],7110
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[4],7059
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[5],7031
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[6],7090
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[7],7044
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[8],7009
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[0],7059
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[1],7009
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[2],7090
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[3],7138
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[4],7087
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[5],7161
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[6],7282
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[7],7334
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[8],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[0],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[1],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[2],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[3],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[4],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[5],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[6],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[7],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[8],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[0],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[1],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[2],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[3],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[4],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[5],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[6],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[7],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[8],
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[8]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[8]:D,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[8]:EN,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[8]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:CLK,2566
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:D,9104
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:Q,2566
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:SLn,2893
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:A,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:B,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:C,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_a3_0_0[6]:A,2426
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_a3_0_0[6]:B,2375
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_0_a3_0_0[6]:Y,2375
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG_RNO[8]:A,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG_RNO[8]:B,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG_RNO[8]:C,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG_RNO[8]:D,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b3_PfG_RNO[8]:Y,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:CLK,4839
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:D,7479
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:Q,4839
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:SLn,1372
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:C,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:CC,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:P,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:Y3,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNI6O7EM1[0]:Y3A,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[20]:A,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[20]:B,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[20]:C,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[20]:Y,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:CLK,7459
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:D,7479
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:Q,7459
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:SLn,-85
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:A,6490
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:B,6453
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:C,6387
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:D,6343
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.un8_b7_nYhI39s_5:Y,6343
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_7:B,2886
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_7:IPB,2886
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_7:IPC,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_7:IPD,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:A,6719
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:B,6682
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:C,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:D,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:Y,6682
ident_coreinst/output_leds_INST/b3_SoW/b9_PSyil9s_2:CLK,7382
ident_coreinst/output_leds_INST/b3_SoW/b9_PSyil9s_2:D,3972
ident_coreinst/output_leds_INST/b3_SoW/b9_PSyil9s_2:Q,7382
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:A,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:B,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:C,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[3]:A,1542
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[3]:B,1364
